44854,2452403,16496,1863011,3126,41,16496,1863011,3126,41,3,8154,1,5,3342,250,133826,29,86,156,97,1729,2821,2500,4551,197,0,45,2821,3019,2866,3064,320,2452396
58872,2451593,57814,153515,863,7811,57814,153515,863,7811,4,3039,6,2,16256,54,57528,21,65,81,57,497,1217,1383,1714,60,0,445,1217,1278,1663,1724,-165,2451509
55278,2452606,26998,1673391,1831,21424,26998,1673391,1831,21424,1,8696,14,5,12499,218,145157,90,71,119,49,6360,4419,6454,10779,37,3888,2909,530,567,3439,3477,-5924,2452546
56518,2452327,13043,1241874,5105,16736,13043,1241874,5105,16736,3,5947,20,5,17443,182,123072,62,22,22,21,42,1354,1396,1396,121,0,642,1354,1476,1997,2118,-42,2452249
42062,2451063,98433,1116490,3700,29357,98433,1116490,3700,29357,2,150,16,3,12913,85,11941,30,14,25,2,691,85,449,776,7,0,287,85,92,372,379,-363,2451037
15850,2452210,73886,323364,42,5873,73886,323364,42,5873,1,5972,3,5,2739,239,108912,54,79,98,14,4532,799,4300,5332,14,639,906,159,174,1066,1080,-4140,2452143
44505,2451862,40219,1806663,3507,17151,40219,1806663,3507,17151,2,4174,5,1,1045,212,77562,78,88,154,24,10154,1933,6907,12088,154,0,5197,1933,2088,7131,7286,-4974,2451783
64483,2452277,27025,205615,3405,36395,45793,794728,3718,31908,3,6037,13,2,9485,156,126043,97,8,12,5,671,525,855,1196,36,0,11,525,562,537,574,-329,2452266
40281,2451825,46101,1827843,2385,15727,46101,1827843,2385,15727,2,4026,1,3,4898,219,78950,18,6,7,4,55,79,121,134,2,0,57,79,81,137,139,-42,2451795
21683,2452183,20517,1384471,6825,14379,20517,1384471,6825,14379,3,6028,14,1,2217,142,107071,89,30,61,19,3802,1707,2755,5510,119,0,2534,1707,1827,4242,4362,-1047,2452127
32923,2452193,5547,1672731,5962,37146,5547,1672731,5962,37146,1,6007,19,3,2203,161,110200,95,53,89,2,8243,254,5119,8497,22,0,1699,254,277,1954,1977,-4864,2452154
26586,2451184,35121,1700837,5400,11963,35121,1700837,5400,11963,4,189,4,5,9145,242,26281,22,46,75,56,415,1246,1025,1661,62,0,182,1246,1308,1428,1491,220,2451147
66313,2451957,6919,1364025,5484,26990,6919,1364025,5484,26990,1,5907,10,2,7905,130,97852,73,7,10,10,39,743,532,783,7,0,305,743,751,1049,1056,210,2451950
7964,2452459,98513,1417755,2950,13792,98513,1417755,2950,13792,6,8143,9,1,10869,264,133669,96,99,173,52,11670,5000,9581,16671,0,4050,666,950,950,1616,1616,-8631,2452393
79873,2451911,61815,210180,3698,44016,59691,224699,1417,9382,1,4280,3,3,6023,106,82271,93,25,75,9,6151,838,2353,6990,58,0,1747,838,897,2586,2645,-1514,2451824
74023,2451147,20019,164266,66,3113,20019,164266,66,3113,4,260,20,1,17182,75,16664,59,13,33,22,678,1316,773,1995,26,0,39,1316,1343,1356,1382,543,2451078
82664,2451530,99668,406440,2365,1137,99668,406440,2365,1137,1,2070,14,5,1297,25,51167,38,35,41,18,887,696,1353,1583,27,0,0,696,724,696,724,-657,2451466
77502,2451858,7535,1036427,2472,20564,7535,1036427,2472,20564,1,4025,5,3,11867,246,78381,92,69,136,66,6405,6153,6375,12559,430,0,3265,6153,6584,9418,9849,-221,2451790
78220,2452088,87220,1117119,3465,24164,87220,1117119,3465,24164,3,5861,7,4,17197,70,101183,43,76,230,225,198,9693,3297,9891,193,0,3659,9693,9887,13353,13547,6396,2452016
65121,2451246,2673,608868,216,7611,2673,608868,216,7611,4,214,7,1,703,189,28389,73,17,33,30,245,2207,1311,2452,154,0,858,2207,2362,3066,3220,895,2451159
10054,2451039,24327,1085774,468,5962,24327,1085774,468,5962,1,193,7,4,2617,21,10463,27,91,257,113,3896,3060,2458,6957,275,0,2921,3060,3336,5982,6258,602,2451021
49397,2452628,53535,281222,2156,45043,53535,281222,2156,45043,1,7933,18,2,9798,231,149862,100,38,83,6,7682,667,3830,8349,6,0,1836,667,673,2503,2509,-3163,2452585
64041,2450980,95173,1837489,5052,6568,49852,218847,5963,43879,2,51,5,1,8756,43,7995,78,39,51,45,481,3527,3084,4009,211,0,1603,3527,3739,5131,5343,443,2450972
42266,2452039,10767,1167507,2294,23034,10767,1167507,2294,23034,3,6118,7,3,6833,101,100352,66,86,131,130,87,8601,5716,8688,344,0,2345,8601,8945,10946,11290,2884,2452000
73101,2451232,68121,1595168,7015,34462,68121,1595168,7015,34462,1,130,20,5,6418,247,29927,53,42,125,62,3319,3319,2250,6639,199,0,3053,3319,3519,6373,6572,1069,2451168
71461,2451897,97420,815298,3223,12748,97420,815298,3223,12748,5,4018,2,1,16844,222,81663,26,29,63,50,328,1312,759,1640,32,511,672,800,832,1472,1504,41,2451818
74888,2452561,92200,1159385,1417,19802,92200,1159385,1417,19802,3,8665,13,1,13509,287,145801,22,43,109,109,0,2401,964,2401,120,0,1104,2401,2521,3506,3626,1437,2452552
78239,2451687,62842,857943,5044,43745,62842,857943,5044,43745,1,3963,13,5,9529,207,69782,47,70,172,115,2668,5418,3314,8086,108,0,1698,5418,5526,7116,7224,2103,2451662
71687,2451142,71462,596585,4461,34384,71462,596585,4461,34384,1,236,12,3,9946,159,15368,62,29,55,13,2626,828,1799,3455,66,0,1450,828,895,2279,2346,-970,2451067
70854,2451490,76181,616827,226,3672,76181,616827,226,3672,2,2157,14,5,6638,247,47022,20,1,2,1,19,38,30,58,2,0,15,38,40,53,55,8,2451430
84316,2451107,46473,310598,770,26895,46473,310598,770,26895,1,237,6,5,8497,280,15988,94,46,52,32,1874,3057,4365,4932,214,0,2366,3057,3271,5424,5638,-1307,2451072
34715,2452275,46054,1084519,6184,32249,46054,1084519,6184,32249,5,6004,1,4,15169,50,116955,15,90,261,209,784,3135,1361,3919,183,846,1803,2289,2472,4092,4275,928,2452213
59234,2452077,51182,1027007,2832,48657,51182,1027007,2832,48657,5,6031,15,4,4373,30,101297,71,58,81,53,2033,3775,4149,5808,75,0,1451,3775,3850,5227,5302,-374,2452018
66805,2452384,65732,790957,182,7407,65732,790957,182,7407,6,7777,20,2,14496,298,129105,23,17,45,6,893,157,395,1050,9,0,63,157,167,220,230,-237,2452302
8095,2451553,16784,557824,5617,29057,16784,557824,5617,29057,2,2146,9,2,3208,45,58026,57,28,79,67,679,3848,1652,4527,0,0,2082,3848,3848,5930,5930,2195,2451512
25900,2452185,74015,521310,4958,19853,74015,521310,4958,19853,1,6589,16,2,12807,22,108034,14,98,270,151,1669,2124,1374,3793,63,0,1631,2124,2188,3755,3819,749,2452135
58713,2451903,27887,333823,6959,44495,67095,816767,5103,16639,2,4060,18,5,2531,72,83528,70,2,3,1,114,133,146,248,1,0,61,133,135,195,196,-12,2451835
11428,2451118,88404,361320,6236,48752,88404,361320,6236,48752,2,145,20,5,49,186,19423,75,78,110,94,1160,7122,5874,8283,498,0,3892,7122,7621,11015,11513,1248,2451102
41226,2451642,18215,1245225,6635,16445,18215,1245225,6635,16445,1,3967,10,2,2653,208,66726,19,96,194,134,1148,2555,1824,3703,102,0,925,2555,2657,3481,3583,730,2451602
40259,2451581,8182,240552,6169,28939,8182,240552,6169,28939,1,2098,5,2,17944,131,55598,2,22,64,47,33,95,44,129,5,0,3,95,101,99,105,50,2451498
64479,2452551,4001,77513,625,21337,4001,77513,625,21337,3,7992,11,2,7365,69,143490,59,39,44,12,1896,736,2351,2633,44,0,1026,736,781,1763,1807,-1614,2452531
71816,2452569,35668,1048140,4612,9484,35668,1048140,4612,9484,1,7938,17,3,258,52,140197,95,39,41,41,0,3911,3798,3911,273,0,820,3911,4184,4731,5005,113,2452503
41859,2452079,40600,1746609,618,10180,40600,1746609,618,10180,1,6176,15,4,4543,95,101488,40,34,93,67,1005,2718,1369,3724,217,0,148,2718,2935,2867,3084,1349,2452022
29772,2452561,21662,1463562,1815,12468,21662,1463562,1815,12468,6,7967,12,2,2749,160,140735,5,30,72,30,211,152,153,364,7,0,98,152,160,251,258,0,2452508
26262,2451820,74723,453137,4351,34318,74723,453137,4351,34318,2,4017,17,2,11803,298,77144,51,39,66,17,2501,878,2024,3380,70,0,506,878,949,1385,1455,-1145,2451779
58600,2450894,50902,1646858,6014,11970,50902,1646858,6014,11970,4,99,9,3,12188,191,925,21,71,198,39,3342,835,1497,4178,41,0,1462,835,877,2298,2339,-662,2450833
78257,2452667,29028,26224,4220,1816,29028,26224,4220,1816,3,7912,12,2,12303,212,157193,44,63,191,118,3198,5218,2815,8417,417,0,3787,5218,5635,9005,9423,2403,2452627
28776,2452615,92653,1829238,5376,361,59616,619837,6022,4560,3,7948,14,5,10467,299,154551,92,29,82,64,1663,5897,2671,7560,412,0,3402,5897,6310,9299,9712,3225,2452611
46197,2452025,45973,1229452,2884,47163,45973,1229452,2884,47163,1,5892,15,5,13289,253,98810,4,94,261,23,951,94,378,1045,0,0,52,94,94,146,146,-284,2451969
71191,2451554,77871,1757249,5780,14758,77871,1757249,5780,14758,4,2345,17,5,12248,126,60151,48,4,11,3,364,163,196,528,6,75,31,88,94,120,126,-107,2451524
81181,2452578,29753,1771169,1385,31601,29753,1771169,1385,31601,1,7897,7,1,16251,16,142314,90,88,190,89,9109,8078,7920,17188,565,0,5499,8078,8643,13578,14143,157,2452521
31197,2451065,26108,382389,6317,10198,26108,382389,6317,10198,4,237,5,3,8899,279,9956,70,19,34,20,973,1459,1390,2432,72,0,462,1459,1532,1921,1994,69,2451011
35129,2452386,79680,1517755,4630,49552,79680,1517755,4630,49552,6,8143,15,3,5559,19,132696,42,76,191,184,322,7730,3195,8052,77,0,321,7730,7807,8051,8129,4534,2452374
37058,2452563,29924,1475072,5820,6215,88534,113711,2506,30054,3,8060,14,2,8238,73,138600,4,9,24,5,77,21,37,98,1,0,45,21,23,67,68,-16,2452489
68928,2452632,62832,620093,4554,41015,62832,620093,4554,41015,3,7967,20,4,10651,78,146989,77,70,170,70,7760,5392,5457,13153,161,0,6313,5392,5554,11705,11867,-65,2452562
40080,2450990,55980,1446198,6016,2987,50843,1727776,1994,10212,1,195,10,3,14722,258,5573,53,80,164,158,349,8386,4282,8735,0,8386,2795,0,0,2795,2795,-4282,2450925
65716,2451413,9005,645977,102,25027,9005,645977,102,25027,1,2086,9,2,3262,213,44449,95,14,32,28,373,2736,1358,3110,191,0,1368,2736,2928,4104,4296,1378,2451408
64341,2451160,58146,269871,2396,28568,58146,269871,2396,28568,1,362,2,2,15326,219,18055,69,62,71,0,4962,0,4315,4962,0,0,743,0,0,743,743,-4315,2451090
14737,2451456,576,188352,6175,19598,576,188352,6175,19598,2,2079,11,2,15928,189,47253,7,64,114,52,434,369,449,803,33,0,192,369,402,562,595,-79,2451432
64616,2452431,26999,840055,6264,21720,26999,840055,6264,21720,1,7854,10,1,2040,120,134144,79,55,157,48,8569,3848,4372,12418,153,0,4221,3848,4002,8070,8224,-523,2452402
38698,2451964,46505,1288571,2284,32797,46505,1288571,2284,32797,5,4098,3,2,17917,248,94112,38,96,219,164,2085,6254,3673,8339,62,0,2501,6254,6316,8755,8818,2580,2451901
59307,2451952,78622,129446,3823,47847,78622,129446,3823,47847,2,4282,9,4,10850,280,94581,71,78,87,23,4539,1678,5552,6218,50,0,1367,1678,1728,3045,3096,-3873,2451903
3576,2452358,7624,270641,3705,43922,7624,270641,3705,43922,3,7785,8,2,6486,215,128430,30,2,2,0,74,9,67,84,0,0,22,9,10,32,33,-57,2452289
14868,2452566,44086,1005252,2418,35184,9820,1125116,4682,6648,6,8092,5,1,10761,163,138246,70,19,44,3,2856,247,1338,3104,12,0,186,247,260,434,446,-1090,2452483
40121,2451680,14399,1011133,6714,11095,14399,1011133,6714,11095,2,3930,16,5,7910,190,68468,87,53,158,0,13794,0,4644,13794,0,0,2482,0,0,2482,2482,-4644,2451636
29267,2451183,11579,475288,1397,20306,11579,475288,1397,20306,1,1151,14,2,8173,196,22515,55,63,135,116,1040,6388,3504,7428,574,0,1559,6388,6963,7948,8522,2884,2451126
7347,2451819,38792,1813732,6719,37659,38792,1813732,6719,37659,5,4059,3,5,16712,283,78839,14,25,35,10,349,142,351,492,5,0,201,142,148,344,350,-209,2451794
21275,2451041,47643,1555093,4143,8840,47643,1555093,4143,8840,4,510,13,2,9314,151,7559,22,61,110,16,2059,363,1361,2423,10,0,1162,363,374,1526,1537,-997,2450964
29470,2451189,87068,1226557,4446,31535,87068,1226557,4446,31535,4,1057,7,1,6764,237,20951,93,55,107,87,1900,8103,5183,10004,162,0,1399,8103,8265,9502,9664,2919,2451116
60984,2451482,80610,1014646,4329,22765,97646,1181284,2967,1403,4,2169,5,2,16141,203,44687,56,31,36,13,1303,764,1767,2068,53,0,516,764,818,1281,1335,-1002,2451410
73183,2451469,96422,1791914,3053,14545,96422,1791914,3053,14545,2,2086,3,2,10465,75,47203,1,5,12,9,2,9,5,12,0,4,3,5,5,9,9,0,2451432
7827,2450921,94316,1084557,2445,46733,94316,1084557,2445,46733,1,223,13,4,3992,54,3901,38,98,140,140,0,5331,3728,5331,213,0,1759,5331,5545,7091,7304,1603,2450892
55557,2450931,99111,1872351,2838,18478,25987,744958,2198,49438,4,52,14,2,1474,128,3380,36,89,91,42,1739,1542,3217,3281,77,0,1148,1542,1619,2690,2767,-1675,2450882
78042,2451678,97459,470399,586,10373,97459,470399,586,10373,2,3969,13,2,6362,200,69457,27,33,70,50,552,1351,910,1903,87,94,361,1257,1345,1618,1706,346,2451656
38668,2452210,67262,1670911,5760,26209,67262,1670911,5760,26209,3,6149,19,3,7901,138,110466,49,21,55,29,1288,1452,1070,2740,58,0,1123,1452,1510,2575,2634,381,2452157
66623,2452267,85312,1138050,5635,30773,3012,745896,1834,13819,5,6227,16,3,7989,289,114350,10,1,2,0,10,9,17,20,0,0,2,9,10,12,12,-7,2452190
10623,2452166,34518,256387,5456,33372,24033,320757,4226,37295,3,6022,18,5,5569,219,106505,60,34,84,82,152,4924,2064,5077,382,147,558,4777,5159,5335,5717,2713,2452121
77498,2451589,97157,871371,2385,28599,59749,1187780,3594,20208,2,3128,7,2,13624,176,57019,87,62,157,56,8743,4917,5442,13660,98,0,3141,4917,5015,8058,8157,-525,2451506
3373,2451489,72344,1010864,5737,48257,72344,1010864,5737,48257,2,2071,8,3,5924,290,48977,3,47,89,53,107,160,143,267,13,16,131,144,157,275,288,1,2451447
47975,2452006,58652,548299,793,40087,58652,548299,793,40087,5,6092,12,3,11269,128,99847,67,95,169,33,9079,2269,6376,11349,158,0,3972,2269,2428,6242,6401,-4106,2451990
46138,2450833,59395,1525170,2592,39614,59395,1525170,2592,39614,2,27,20,1,10892,145,269,63,89,227,161,4161,10187,5649,14348,916,0,143,10187,11103,10330,11246,4537,2450820
45010,2450852,36886,1057650,1261,27225,36886,1057650,1261,27225,4,105,2,5,289,166,1400,64,58,101,37,4090,2401,3731,6492,8,1513,194,888,897,1083,1092,-2842,2450842
71715,2451804,32551,6809,267,18925,32551,6809,267,18925,1,4003,20,2,14179,31,78024,100,24,38,0,3840,0,2494,3840,0,0,998,0,0,998,998,-2494,2451787
30316,2451973,12040,469450,5260,6623,12040,469450,5260,6623,2,5112,20,1,17486,27,94420,38,70,182,158,901,6033,2688,6935,60,0,69,6033,6093,6102,6162,3345,2451902
45402,2452074,34260,78514,1968,19022,34260,78514,1968,19022,5,6353,6,3,3581,57,103157,96,86,227,182,4369,17476,8306,21846,19,15554,4368,1922,1941,6291,6310,-6384,2452055
47273,2451806,57432,576689,7146,37203,57432,576689,7146,37203,2,4046,14,3,9877,63,74676,38,69,94,55,1466,2109,2628,3575,63,0,71,2109,2172,2180,2243,-519,2451758
24664,2452018,35310,994230,6750,32470,35310,994230,6750,32470,1,5862,2,2,10997,180,98687,36,79,186,55,4692,2010,2864,6703,20,0,1944,2010,2031,3954,3975,-853,2451966
16828,2452426,34916,857280,4444,20008,34916,857280,4444,20008,6,7797,20,2,11964,149,133092,11,67,162,14,1627,160,739,1788,8,0,17,160,168,178,186,-578,2452382
60007,2451166,34562,293351,4140,129,34562,293351,4140,129,4,147,11,4,4502,29,20426,31,43,66,6,1850,205,1361,2056,0,0,411,205,205,616,616,-1156,2451111
76770,2452637,16195,1881932,3669,35806,16195,1881932,3669,35806,3,8141,3,4,2713,73,147242,30,6,16,6,278,209,193,487,8,0,170,209,217,379,388,15,2452564
59837,2452279,96766,1701787,4408,49429,96766,1701787,4408,49429,3,6236,1,3,1395,290,115102,5,94,155,72,411,364,473,776,25,0,77,364,390,442,467,-108,2452197
78062,2452234,44352,1070052,5799,25899,44352,1070052,5799,25899,5,6001,11,1,9427,154,112342,92,26,55,6,4454,607,2469,5061,48,0,708,607,655,1315,1364,-1862,2452173
22389,2452607,68342,1740700,4705,19063,68342,1740700,4705,19063,1,8644,13,4,10297,138,142619,83,9,19,3,1291,322,768,1613,28,0,80,322,351,402,431,-446,2452524
59471,2451235,94698,294251,3404,32557,94698,294251,3404,32557,4,155,11,4,11497,32,28384,18,7,11,0,199,8,143,207,0,0,6,7,8,13,14,-135,2451159
63015,2451929,76400,1108010,420,38030,76400,1108010,420,38030,5,4001,11,2,3266,185,90410,87,91,209,81,11114,7105,7956,18219,71,0,6194,7105,7176,13299,13370,-850,2451879
37749,2451139,34215,1889342,2869,40396,34215,1889342,2869,40396,4,852,13,5,12124,196,13486,25,64,69,68,17,1708,1613,1725,7,1315,448,392,400,841,849,-1220,2451051
35277,2451933,90231,414096,2314,39379,40958,1822709,3374,16439,1,4065,11,5,1076,240,93862,49,10,19,1,892,77,533,970,3,0,213,77,80,290,293,-455,2451899
45114,2451127,71499,1638891,236,38828,85230,1818765,557,23149,4,780,15,5,2092,33,12449,58,55,161,151,563,8813,3233,9376,83,7139,1406,1674,1758,3081,3164,-1558,2451042
37116,2451402,23108,1039432,4109,7633,23108,1039432,4109,7633,1,2096,7,2,460,34,40680,9,92,96,89,60,808,836,869,2,533,304,274,277,579,581,-561,2451353
29029,2452163,71899,456072,4245,22418,37968,1295517,2890,39463,3,6109,4,1,15043,53,106313,100,64,138,41,9660,4140,6479,13800,52,2815,1104,1324,1377,2428,2481,-5154,2452117
19802,2451192,78681,664646,5364,36129,78681,664646,5364,36129,4,392,13,4,16297,44,31700,32,78,85,17,2181,544,2501,2726,0,0,463,544,544,1008,1008,-1956,2451178
41466,2451046,14512,899743,5421,7452,14512,899743,5421,7452,4,203,5,2,15028,79,7887,33,48,116,105,344,3484,1588,3829,0,0,1301,3484,3484,4786,4786,1895,2450970
16788,2451389,39199,45737,2322,36107,39199,45737,2322,36107,4,2029,14,5,13310,109,38938,86,69,182,72,9416,6276,5944,15692,188,0,2039,6276,6464,8316,8504,331,2451319
66766,2452548,45665,171084,5750,31969,45665,171084,5750,31969,6,7930,6,3,16560,135,137571,23,46,116,107,214,2461,1066,2675,111,221,0,2239,2351,2239,2351,1173,2452469
60450,2451195,83955,438123,5091,31659,83955,438123,5091,31659,2,192,3,2,5527,156,27329,100,26,30,30,0,3077,2630,3077,215,0,215,3077,3292,3292,3507,447,2451153
71802,2451358,27302,157774,6646,47518,27302,157774,6646,47518,1,2001,12,2,6934,12,39826,47,23,63,10,2501,476,1115,2977,9,0,178,476,485,654,664,-639,2451336
14415,2451872,38934,830824,3514,43404,77190,1642031,1921,33011,2,4153,13,1,10567,217,79944,32,59,151,72,2524,2330,1911,4855,23,0,1456,2330,2353,3786,3810,418,2451804
84145,2452251,80768,1551023,3678,29133,80768,1551023,3678,29133,1,5989,13,1,4101,233,114423,31,38,65,25,1235,789,1205,2025,46,118,1012,671,718,1684,1731,-534,2452191
63805,2452653,878,612840,4802,29564,878,612840,4802,29564,1,8143,15,4,12378,11,154111,53,71,160,151,511,8005,3802,8516,400,0,2639,8005,8405,10645,11045,4202,2452609
11490,2452130,65654,973087,2120,5553,65654,973087,2120,5553,5,6493,9,2,4231,229,106266,44,91,113,9,4589,398,4022,4987,0,0,1446,398,398,1844,1844,-3623,2452116
41391,2451934,31362,240829,5049,6916,31362,240829,5049,6916,5,4018,8,2,15368,277,87480,86,41,46,11,2990,996,3592,3986,29,0,1594,996,1026,2591,2621,-2595,2451862
39388,2452168,34453,178792,3931,15070,34453,178792,3931,15070,5,6020,6,5,11585,282,108666,61,55,63,62,39,3836,3370,3875,0,0,1240,3836,3836,5077,5077,466,2452141
44302,2451076,53460,1812881,1902,12523,84669,1170565,4739,40960,2,197,15,4,16795,34,9081,59,25,46,32,857,1908,1479,2765,19,0,636,1908,1927,2544,2563,428,2450994
60529,2452655,6354,1410271,3435,40999,6354,1410271,3435,40999,3,8863,8,2,11244,139,152699,12,88,216,62,1846,754,1057,2600,0,0,494,754,754,1248,1248,-303,2452601
71636,2452613,48169,1360921,4873,35272,48169,1360921,4873,35272,1,8719,1,5,10743,185,146063,30,77,165,144,646,4323,2322,4970,44,3761,2484,562,607,3047,3091,-1760,2452554
33412,2451004,54452,1712894,6983,7472,54452,1712894,6983,7472,1,167,11,3,4471,134,7594,36,80,102,15,3147,555,2892,3702,22,0,1295,555,577,1850,1872,-2337,2450964
42888,2452282,89031,1712848,5018,35188,89031,1712848,5018,35188,3,6897,4,2,13987,135,116387,4,41,98,75,90,302,164,393,6,0,58,302,308,361,367,138,2452208
62577,2451580,28203,816868,4380,9445,28203,816868,4380,9445,1,3950,15,4,16091,275,63967,59,12,34,7,1544,461,748,2006,18,0,882,461,479,1344,1362,-287,2451548
26142,2452539,26401,7026,5251,27476,26401,7026,5251,27476,6,7905,17,2,17245,36,136879,29,61,136,49,2542,1429,1773,3972,42,0,794,1429,1472,2224,2266,-343,2452456
47369,2452202,31332,1804088,5291,15247,31332,1804088,5291,15247,3,5959,12,2,12193,171,108685,90,73,221,95,11351,8563,6638,19915,85,0,9558,8563,8649,18122,18208,1925,2452141
84607,2451929,12913,315272,831,34037,12913,315272,831,34037,1,4100,12,2,14798,5,87099,5,90,269,97,863,485,454,1349,3,442,337,43,46,381,384,-410,2451860
55139,2452599,23709,307127,1745,16763,23709,307127,1745,16763,1,7971,16,1,17037,278,142998,83,32,50,16,2866,1348,2719,4215,80,0,1685,1348,1429,3034,3115,-1371,2452527
39185,2452444,2139,179796,1100,6357,2139,179796,1100,6357,1,7863,20,3,11868,177,132655,42,4,9,1,332,77,184,409,0,0,102,77,78,180,180,-107,2452373
82706,2451582,21291,399801,3111,15268,84967,551888,2845,29355,2,3159,8,5,13532,88,63094,62,2,2,1,75,98,167,173,1,0,65,98,100,164,166,-68,2451541
74229,2451117,31421,1786650,4726,14402,31421,1786650,4726,14402,2,912,18,4,1940,197,17893,18,64,75,44,554,797,1155,1352,11,247,94,550,561,644,655,-605,2451089
17343,2451111,29809,1728751,940,47482,29809,1728751,940,47482,2,300,3,1,16663,271,12953,90,84,229,77,13606,7008,7578,20614,0,0,5977,7008,7008,12986,12986,-570,2451046
37820,2451894,56423,287349,2275,30801,56423,287349,2275,30801,1,4056,20,4,15217,154,83065,54,32,68,26,2244,1434,1769,3679,28,0,588,1434,1463,2023,2052,-334,2451831
11291,2452044,56519,361521,6076,23878,56519,361521,6076,23878,5,5979,3,2,3797,232,100555,2,1,1,0,2,0,2,3,0,0,0,0,0,1,1,-1,2452004
38330,2452645,98312,375302,6245,23235,98312,375302,6245,23235,6,8936,7,2,5089,162,154202,26,83,103,28,1929,750,2161,2680,60,0,187,750,810,937,997,-1411,2452610
39065,2451466,36065,376018,3171,8724,36065,376018,3171,8724,1,2189,18,4,5782,203,42072,68,63,136,106,2043,7244,4340,9288,434,0,2414,7244,7679,9659,10094,2904,2451380
20922,2452097,65687,493614,3941,14268,65687,493614,3941,14268,5,6298,17,2,763,216,103147,63,22,34,34,22,2150,1438,2172,76,623,456,1526,1602,1982,2059,87,2452055
16941,2452402,88446,234716,6233,23703,88446,234716,6233,23703,6,7777,10,4,8037,210,131044,40,80,82,59,921,2368,3225,3290,47,0,1019,2368,2416,3388,3435,-856,2452341
40970,2451132,98504,1264557,6610,31863,98504,1264557,6610,31863,4,785,15,1,15890,185,14281,41,13,20,20,34,823,550,858,16,0,188,823,840,1012,1028,273,2451058
71343,2451151,16958,877610,3415,10867,16958,877610,3415,10867,4,124,14,2,6632,111,21162,89,87,256,215,3655,19187,7796,22842,1726,0,9822,19187,20914,29009,30736,11391,2451117
76420,2450918,62032,1164285,2538,20791,62032,1164285,2538,20791,1,256,10,3,8677,89,4178,77,37,72,45,2062,3510,2872,5573,315,0,947,3510,3826,4457,4773,637,2450897
72938,2451571,41805,975432,259,29439,41805,975432,259,29439,2,2099,17,4,6068,18,62578,95,19,24,20,321,1969,1893,2290,137,0,961,1969,2107,2930,3068,76,2451538
41230,2452289,2780,1453292,7004,10316,2780,1453292,7004,10316,6,7876,9,4,1737,96,127895,50,97,147,106,2065,5310,4852,7375,53,0,3613,5310,5363,8923,8976,457,2452279
68823,2452571,96181,383800,2619,21438,96181,383800,2619,21438,1,7930,16,4,1245,47,138801,77,1,4,1,250,122,146,372,0,0,178,122,122,301,301,-23,2452491
78741,2451970,8485,1377532,979,36379,8485,1377532,979,36379,1,5910,20,5,14011,282,96257,13,55,70,40,383,528,718,911,40,26,310,502,542,812,852,-215,2451919
39992,2451480,35165,893090,3462,25034,35165,893090,3462,25034,4,2087,9,4,8185,99,47626,27,21,49,26,626,705,571,1331,35,0,426,705,740,1131,1166,133,2451435
50537,2451923,37467,779551,5988,15672,37467,779551,5988,15672,3,5887,11,1,6063,139,96081,33,73,127,2,4132,84,2423,4216,5,0,2023,84,89,2108,2113,-2339,2451915
